episode,episode_title,published,track_number,track_title,artist,time,year,country,episode_link,audio_url
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",7,Disco Project,Pink Project,05:05,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",8,Bad Passion,Steel Mind,06:34,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",9,Stop,Valery Allington,04:34,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",10,Life With You,Expansives,06:53,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",11,I Need Love,Capricorn,04:33,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",12,Not Love,Trilogy,07:35,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",13,For You,Ago,05:54,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",14,I’m a Vocoder,Gay Cat Park,07:27,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",15,The Man From Colours,Wanexa,06:43,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",16,Plastic Doll,Dharma,06:29,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",17,Catch,Sun-la-shan,06:58,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",18,Robot Is Systematic,Lectric Workers,07:42,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",19,Feels Good,Electra ft. Tara Butler,06:15,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",20,Lemonsweet,Bagarre,07:05,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",21,Girls on Me,Amin Peck,09:59,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
3,Italo Disco songs from 1982,"Sun, 28 Feb 2021 23:57:03 +0000",22,Hookey,Sylvi Foster,06:31,,Italy,https://www.discoitalo.com/2021/02/28/italo-disco-songs-from-1982/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1982.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",1,Wake Up,The Clocks,04:16,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",2,Fotofinish,Gin & Tonic,03:22,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",3,Baby Not Tonight (Short Version),Kano,03:52,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",4,Strange Desires (Vocal),Peter Richard,05:21,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",5,Gioca jouer (USA Version),Claudio Cecchetto,03:48,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",6,Just Your Love,J.M.T. Band,07:25,,Belgium,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",7,Love Is Gonna Be on Your Side (Single Version),Firefly,04:15,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",8,The Night They Invented The Disco,D.D. Sound,06:07,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",9,My Mind (Vocal),Korja,04:31,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",10,Love is magic,Sunflower,06:20,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",11,Give Me,Range,07:12,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",12,Wake Up In The Night,D.D. Sound,04:40,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",13,Can’t Hold Back (Your Loving),Kano,04:45,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",14,Wallet Woman,Tileface,06:40,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",15,Walkman,Kasso,05:24,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",16,You Make Me Do It,Ago,05:45,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",17,Pow Pow Pow,Capricorn,05:43,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",18,J’ai jamais dit ça!,Mino,03:19,,Belgium,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",19,Silver Spoon,Danielle Devred,06:50,,Belgium,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",20,Venus,Russell Russell,05:09,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",21,Midnight,Passengers,05:00,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
2,Italo Disco Songs of 1981,"Sun, 21 Feb 2021 03:04:49 +0000",22,Love Stars,Caelestium,06:03,,Italy,https://www.discoitalo.com/2021/02/21/italo-disco-songs-from-1981/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1981.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",1,It’s a War,Kano,06:54,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",2,Standard Planet,Moons,05:47,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",3,I Am A Robot,David Zed,07:12,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",4,If You Weren’t Afraid,Giorgio Moroder,05:41,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",5,Got To Be,Ben Norman,03:44,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",6,If Are You Master,Silvi Foster,06:01,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",7,I’m Dancing All The Night,Navach,05:43,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",8,Casanova,Easy Going,06:55,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",9,Dream Machine,Disco Dream And The Androids,09:10,1980,UK,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",10,Give me a Break,Vivien Vee,08:49,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",11,Show Show Show,Marina Marfoglia,04:38,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",12,(One Two Three) Counting On Love,Peter Jacques Band,05:16,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",13,Got Got Money,Five Letters,08:26,1980,France,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",14,Any Time or Place,Azoto,06:14,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",15,A Gay Time Latin Lover,Easy Going,08:26,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",16,I’m In Love,Cela,11:01,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",17,I Wanna Be Your Lover,La Bionda,03:15,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
1,Italo Disco Songs of 1980,"Sun, 14 Feb 2021 20:22:31 +0000",18,Margherita,Massara,07:55,1980,Italy,https://www.discoitalo.com/2021/02/14/italo-disco-songs-of-1980/,https://chrt.fm/track/84BG1G/obscuro-disco-podcast-files.s3.amazonaws.com/OD-1980.mp3
